Title,Stars,DateTime
Is This Sexual Harassment? review – an object lesson in subjectivity,3 out of 5 stars.,2019-01-13T17:00:13+0000
Sex Education review – a horny teen comedy … and so much more,4 out of 5 stars.,2019-01-11T08:00:05+0000
Flirty Dancing review – a silly dating show waltzing its way into our TV favourites,3 out of 5 stars.,2019-01-10T22:55:12+0000
Cleaning Up review: Sheridan Smith’s stock keeps on rising,3 out of 5 stars.,2019-01-09T22:00:24+0000
"Catastrophe, season four review – still superbly vicious, and a little more silly",4 out of 5 stars.,2019-01-08T22:31:10+0000
"Brexit: The Uncivil War review – superficial, irresponsible TV",2 out of 5 stars.,2019-01-07T23:05:26+0000
The Babes in the Wood Murders review – the closing chapter of a shocking cold case,4 out of 5 stars.,2019-01-07T22:00:24+0000
,,
"Manhunt review – a sober, responsible drama about the murder of three young females by Levi Bellfield",3 out of 5 stars.,2019-01-06T22:00:11+0000
Tidying Up With Marie Kondo review – TV destined for the bin bag of shame,2 out of 5 stars.,2019-01-04T09:00:08+0000
Back in Time for School review – alarmingly relevant lessons in empire,4 out of 5 stars.,2019-01-03T21:01:27+0000
Waco: Madman or Messiah? review – the remarkable story of a hellish cult,4 out of 5 stars.,2019-01-02T22:30:00+0000
"Luther review – the maverick, the minion and the pincushion",3 out of 5 stars.,2019-01-01T22:00:12+0000
Black Mirror: Bandersnatch review – the TV of tomorrow is now here,4 out of 5 stars.,2019-01-01T11:53:05+0000
,,
"Raymond Briggs: Snowmen, Bogeymen & Milkmen review – a timely look at an eccentric life",4 out of 5 stars.,2018-12-31T22:00:01+0000
"Les Misérables review – merci, Andrew Davies, c'est magnifique",4 out of 5 stars.,2018-12-30T22:00:10+0000
Billy Connolly: Made in Scotland review – pure gallus from a folk comedy hero,5 out of 5 stars.,2018-12-28T22:01:03+0000
Morecambe & Wise in America review – Eric and Ern are back! What a joy,4 out of 5 stars.,2018-12-27T21:00:04+0000
The ABC Murders review – John Malkovich’s suffering Poirot is magnificent,4 out of 5 stars.,2018-12-26T22:00:05+0000
Torvill and Dean review – another perfect 6.0 for Britain's favourite skating duo,5 out of 5 stars.,2018-12-25T23:15:08+0000
Call the Midwife review – the sisters tackle Brexit,4 out of 5 stars.,2018-12-25T21:15:05+0000
Watership Down review – CGI rabbits can't save this Christmas turkey,2 out of 5 stars.,2018-12-23T21:00:08+0000
When Mary Beard Met Clive James review – curious minds rage against the dying of the light,4 out of 5 stars.,2018-12-21T23:35:12+0000
"Bear’s Mission With Gareth Southgate review – comfort TV, if you don’t have vertigo",3 out of 5 stars.,2018-12-20T22:00:10+0000
"The World’s Most Extraordinary Christmas Dinners review – hark! The £150,000 cracker",3 out of 5 stars.,2018-12-19T22:00:12+0000
"The Long Song review – a sharp, painful look at the last days of slavery",4 out of 5 stars.,2018-12-18T22:00:12+0000
"24 Hours in A&E review – trauma, tears and triage in real-life Casualty",3 out of 5 stars.,2018-12-17T21:59:37+0000
The Apprentice: Finale review – surely time to dismantle this panto?,2 out of 5 stars.,2018-12-16T22:00:51+0000
"The 10 best Australian TV shows of 2018: a picnic, rush hour and outback noir",Published: ,2018-12-16T17:00:45+0000
Billy Connolly’s Ultimate World Tour review – a reflective reminder of his brilliance,3 out of 5 stars.,2018-12-13T22:00:25+0000
Jonathan Pie’s American Pie review – viral ranter takes a sub-Theroux US road trip,2 out of 5 stars.,2018-12-13T06:00:09+0000
Counterpart: season two review – the superlative spy thriller returns,4 out of 5 stars.,2018-12-12T06:00:38+0000
Sir Cliff: 60 Years in Public and Private review – an honest account of his troubling time,2 out of 5 stars.,2018-12-10T22:00:12+0000
Care review – Sheridan Smith excels in delicately observed drama,4 out of 5 stars.,2018-12-09T22:30:27+0000
The Marvelous Mrs Maisel review – standup sitcom it's a pleasure to sit down for,5 out of 5 stars.,2018-12-07T06:00:13+0000
Escape From Dubai: The Mystery of the Missing Princess review – a shocking tale of complicity and betrayal,5 out of 5 stars.,2018-12-06T22:00:00+0000
"Vic & Bob’s Big Night Out review – don’t analyse, just marvel as it takes flight",3 out of 5 stars.,2018-12-05T22:30:14+0000
Lockerbie: The Unheard Voices review – the profound suffering endures,3 out of 5 stars.,2018-12-04T22:30:08+0000
Nadiya’s Asian Odyssey review – ‘I think I just got blessed by accident!’,4 out of 5 stars.,2018-12-03T21:58:14+0000
Gun No 6 review – a magisterial portrait of the misery wreaked by a single firearm,4 out of 5 stars.,2018-12-02T22:10:03+0000
Ministry of Justice review – pranksters line up easy targets,3 out of 5 stars.,2018-12-01T06:00:15+0000
Kidding review – Jim Carrey’s schmaltzy vehicle made me reach for the sick bag,2 out of 5 stars.,2018-11-30T07:00:28+0000
Death and Nightingales review – chilling viewing for dark winter evenings,3 out of 5 stars.,2018-11-28T22:00:03+0000
Mrs Wilson review – a compellingly sinister howdunnit,3 out of 5 stars.,2018-11-27T22:00:19+0000
"Babies: Their Wonderful World review – cute, but totally unscientific",2 out of 5 stars.,2018-11-26T22:00:49+0000
A Great British Injustice: The Maguire Story review – a harrowing tale,4 out of 5 stars.,2018-11-25T23:00:20+0000
Britain By Boat: 2 Grumpy Sailors review – newsmen run aground,1 out of 5 stars.,2018-11-23T21:00:19+0000
"The Kominsky Method review – Michael Douglas in patchy, poignant portrait of male friendship",3 out of 5 stars.,2018-11-23T06:00:05+0000
,,
The Contraceptive Pill: How Safe Is It? review – a welcome antidote to the scare stories,3 out of 5 stars.,2018-11-21T22:00:21+0000
"The Final Table review – big, bombastic and barely watchable",2 out of 5 stars.,2018-11-21T06:00:24+0000
My Brilliant Friend review – a beautiful adaptation of Elena Ferrante’s tale,4 out of 5 stars.,2018-11-19T22:05:40+0000
The Interrogation of Tony Martin review: a chilling portrait of self-righteousness,3 out of 5 stars.,2018-11-18T22:00:12+0000
Narcos: Mexico review – Netflix's druglord saga sticks to its winning formula,4 out of 5 stars.,2018-11-16T06:00:55+0000
Inside the Foreign Office review – Brexit and diplomacy don’t make for thrilling TV,2 out of 5 stars.,2018-11-15T22:00:45+0000
Patriot: season two review – complex spy caper gets lost in its own smugness,3 out of 5 stars.,2018-11-15T06:00:26+0000
,,
Stacey Dooley: The Young and Homeless review – a perilous tale of life on the streets,3 out of 5 stars.,2018-11-13T23:45:00+0000
People Just Do Nothing review – Kurupt FM's original pirate material,5 out of 5 stars.,2018-11-12T22:00:25+0000
Dynasties review: A leader called David who is ever fearful of a coup – remind you of anything?,3 out of 5 stars.,2018-11-11T21:30:19+0000
Alone at Home review – teenage brats prove strangely tough hate figures,2 out of 5 stars.,2018-11-10T06:00:36+0000
"Westside review – Netflix's own Fame, minus the legwarmers or the charm",2 out of 5 stars.,2018-11-09T06:00:09+0000
Killer By the Lake review – a picturesque procedural for those craving more Spiral,3 out of 5 stars.,2018-11-08T06:00:07+0000
Wednesday’s best TV: Killer By the Lake; Trust; Dark Heart,Published: ,2018-11-07T06:19:25+0000
School review – education that’s creaking under the strain of reform,4 out of 5 stars.,2018-11-06T22:00:15+0000
Doing Money review – bleak and unforgiving story of modern slavery,3 out of 5 stars.,2018-11-05T22:30:14+0000
Altered States: Love Without Limits review – Louis Theroux treads his tightrope,3 out of 5 stars.,2018-11-04T22:00:40+0000
House of Cards: season six review – we still need to talk about Kevin,2 out of 5 stars.,2018-11-02T07:00:24+0000
The First review – Sean Penn's Mars drama fails to launch,2 out of 5 stars.,2018-11-01T22:00:13+0000
The Secret Story of Stuff review – inventions provoke awe and wonder – and hope,3 out of 5 stars.,2018-10-31T22:00:43+0000
The Fires That Foretold Grenfell review – five missed chances to stop a tragedy,4 out of 5 stars.,2018-10-30T22:00:27+0000
Black Earth Rising finale review – slick Rwandan drama signs off in style,5 out of 5 stars.,2018-10-30T06:00:10+0000
Jane Fonda in Five Acts review – an unsatisfying portrait of a complex superstar,2 out of 5 stars.,2018-10-29T06:00:07+0000
Chilling Adventures of Sabrina review – where has the magic gone?,3 out of 5 stars.,2018-10-27T05:00:12+0000
Sally4Ever review – Julia Davis unleashes another comic monster,4 out of 5 stars.,2018-10-25T21:30:30+0000
Luisa Omielan’s Politics for Bitches review – a truly refreshing voice,4 out of 5 stars.,2018-10-24T22:45:22+0000
A Dangerous Dynasty: House of Assad review – the making of a murderous tyrant,5 out of 5 stars.,2018-10-23T21:00:25+0000
My Dinner with Hervé review – a glorious and tragic romp in 90s Lalaland,4 out of 5 stars.,2018-10-22T21:30:01+0000
The Cry finale review – a fitting end to this sickeningly addictive thriller,3 out of 5 stars.,2018-10-21T21:05:12+0000
Making a Murderer: Part 2 review – Netflix's grisly mystery continues to enthral,3 out of 5 stars.,2018-10-18T23:01:07+0000
Child of Mine review – three stories that reveal the tragedy of stillbirth,4 out of 5 stars.,2018-10-18T22:25:06+0000
"How to Get a Good Night’s Sleep review – cures insomnia, not in the way they intended",2 out of 5 stars.,2018-10-18T07:16:11+0000
,,
Informer review – counter terror drama is gripping and artful … but you’ll need to pay attention,4 out of 5 stars.,2018-10-16T21:00:20+0000
"Barneys, Books and Bust Ups: 50 Years of the Booker Prize review – a hilarious jaunt",3 out of 5 stars.,2018-10-15T21:00:08+0000
"Butterfly review – an important, truthful drama about a transgender child",4 out of 5 stars.,2018-10-14T21:00:14+0000
The Romanoffs review – Matt Weiner's Mad Men follow-up is a family saga gone awry,2 out of 5 stars.,2018-10-12T08:00:24+0000
Women on the Verge review – a scabrous creation from Sharon Horgan that doesn’t quite hit the peaks,3 out of 5 stars.,2018-10-11T21:40:12+0000
The Bisexual review – a comedy-drama that is neither funny nor dramatic,2 out of 5 stars.,2018-10-10T21:40:06+0000
"Wanderlust finale review – overly theatrical, but unashamedly tender",3 out of 5 stars.,2018-10-09T21:00:29+0000
Old People’s Home for 4 Year Olds review – walks a fine line between heart and sentimentality,4 out of 5 stars.,2018-10-08T21:00:16+0000
"Vanity Fair review – lavish, lively, intelligent and funny, never moving at less than a full gallop",4 out of 5 stars.,2018-10-07T21:10:01+0000
The Big Audition review – at last … reality TV without the sneering,3 out of 5 stars.,2018-10-05T21:00:04+0000
"Rich House, Poor House review – an overly reassuring tale of the Haves and Have Nots",2 out of 5 stars.,2018-10-04T22:00:00+0000
Sorry for Your Loss – Facebook's rough and granular journey through grief,4 out of 5 stars.,2018-10-04T06:00:15+0000
The Bank That Almost Broke Britain review – 10 years since the brink of disaster,3 out of 5 stars.,2018-10-02T21:00:35+0000
"Drowning in Plastic review – a rallying cry to ditch plastic, but is it too late?",4 out of 5 stars.,2018-10-01T21:02:06+0000
The Cry review – a baby-snatching drama to rival Bodyguard,4 out of 5 stars.,2018-09-30T21:00:04+0000
The Good Place season 3 review – a fiendishly smart sitcom salvation,4 out of 5 stars.,2018-09-28T05:00:49+0000
Sick of It review – Karl Pilkington’s new comedy is more melancholy meditation than shaggy dog stories,3 out of 5 stars.,2018-09-27T22:04:38+0000
Alex review – a pitch-black thriller with a hero so dark it’s hard not to like him,3 out of 5 stars.,2018-09-26T23:05:04+0000
,,
The Flu That Killed 50 Million review – could the deadly pandemic have been avoided? ,4 out of 5 stars.,2018-09-25T21:00:00+0000
Oceans Apart: Art and the Pacific with James Fox review – an engaging exploration of Māori culture,3 out of 5 stars.,2018-09-24T21:00:03+0000
BoJack Horseman: season 5 review – pathos and punchlines make this a Netflix showstopper,5 out of 5 stars.,2018-09-24T05:00:12+0000
"Bodyguard recap: series one, episode six – the finale",Published: ,2018-09-23T21:15:02+0000
Michael Palin in North Korea review – a soothing look at a despotic regime,3 out of 5 stars.,2018-09-21T09:32:45+0000
Friday’s best TV – Can You Feel It: How Dance Music Conquered the World,Published: ,2018-09-21T05:20:17+0000
Maniac review – Jonah Hill and Emma Stone hit career highs in NYC dystopia,4 out of 5 stars.,2018-09-21T05:00:17+0000
Grand Designs review: Kevin McCloud standing in front of a tiny castle? I smell trouble …,3 out of 5 stars.,2018-09-19T21:01:06+0000
Shot By My Neighbour review – a bold investigation into bloody punishment in Northern Ireland,4 out of 5 stars.,2018-09-18T22:45:02+0000
"Monkman and Seagull’s Genius Guide To Britain review – nice enough, but where's the brainy swagger?",3 out of 5 stars.,2018-09-17T19:31:03+0000
"Killing Eve review – comedy, tragedy and thrills, this spy series has it all",5 out of 5 stars.,2018-09-15T21:00:06+0000
A Discovery of Witches review – a bubbling cauldron of fantasy cliches,3 out of 5 stars.,2018-09-15T05:30:46+0000
The Mighty Redcar review – proper heartwarming film-making,5 out of 5 stars.,2018-09-13T20:45:03+0000
Trust review: Danny Boyle’s Getty drama looks lavish but lacks depth,3 out of 5 stars.,2018-09-12T21:00:00+0000
"The Deuce: season two review – punk, disco and second-wave feminism have arrived",4 out of 5 stars.,2018-09-12T05:00:07+0000
,,
Strangers review – John Simm impresses in intriguing Hong Kong thriller,3 out of 5 stars.,2018-09-11T09:18:10+0000
"No Activity review – nothing happens, but that’s the point of this hilarious cop comedy",4 out of 5 stars.,2018-09-09T22:20:07+0000
The Luke McQueen Pilots review – a presenter on the verge of a breakdown,2 out of 5 stars.,2018-09-08T05:30:17+0000
"Press review – an old-fashioned view of journalism, but an entertaining one",3 out of 5 stars.,2018-09-06T21:00:20+0000
"DIY SOS: Grenfell Boxing Club review – their biggest, most important build yet",3 out of 5 stars.,2018-09-05T21:00:14+0000
Wanderlust review – the steamiest show on TV? Let’s just say there are some exciting new possibilities,3 out of 5 stars.,2018-09-04T21:00:38+0000
"Mother’s Day review – gut-wrenchingly hard to watch, but hugely inspiring",4 out of 5 stars.,2018-09-03T21:30:09+0000
Vanity Fair review – this adaptation fizzes with all the energy of its social-climbing heroine,4 out of 5 stars.,2018-09-02T21:05:33+0000
Ozark: season 2 review – Netflix's backwoods-noir crime tale returns with more moral murk,3 out of 5 stars.,2018-08-31T05:00:17+0000
"Our Everest Challenge review – Ben Fogle, Victoria Pendleton and some vertiginous cliches",3 out of 5 stars.,2018-08-30T21:02:06+0000
Horizon: A Week Without Lying – The Honesty Experiment review – a social experiment that was bound to fail,3 out of 5 stars.,2018-08-29T21:00:37+0000
The Great British Bake Off review – triumphant return for TV’s own form of comfort food,5 out of 5 stars.,2018-08-28T20:15:20+0000
"Drinkers Like Me – Adrian Chiles review: the complicated, conflicted world of boozing",4 out of 5 stars.,2018-08-27T21:00:04+0000
The Innocents review – confessions of a teenage shapeshifter,3 out of 5 stars.,2018-08-25T05:30:36+0000
Grayson Perry: Rites of Passage review – how to create your very own death ritual,5 out of 5 stars.,2018-08-23T22:00:05+0000
"Horizon: Stopping Male Suicide review – thoughtful, sensitive and powerful",5 out of 5 stars.,2018-08-22T20:59:24+0000
Manhunting With My Mum review – a search for identity ... and a husband,4 out of 5 stars.,2018-08-21T22:00:39+0000
Dwarfs in Art: A New Perspective review – a compelling reappraisal of the overlooked and undervalued,Published: ,2018-08-20T21:00:55+0000
Eight Go Rallying: The Road to Saigon review – Noel Edmonds’ grumble in the jungle,3 out of 5 stars.,2018-08-19T21:00:29+0000
"Searching for Mum: Sri Lanka review – honest, brave and deeply moving",4 out of 5 stars.,2018-08-16T21:00:16+0000
9-1-1 review – Ryan Murphy's life-saving drama is in need of resuscitation,2 out of 5 stars.,2018-08-16T09:35:06+0000
,,
A Passage to Britain review – Who Do You Think You Are? for the empire,4 out of 5 stars.,2018-08-14T21:00:11+0000
Mark Gatiss on John Minton: The Lost Man of Art review – a poignant portrait,4 out of 5 stars.,2018-08-13T21:00:42+0000
"Lost Boys? What’s Going Wrong For Asian Men review – informed, thorough and full of answers",4 out of 5 stars.,2018-08-12T22:50:14+0000
The New Wife review – a hellish reunion for one man and his exes,1 out of 5 stars.,2018-08-10T05:00:28+0000
Hang Ups review – Stephen Mangan improv comedy is glorious TV therapy,4 out of 5 stars.,2018-08-08T21:30:08+0000
The Foreign Doctors Are Coming review – fertile ground for charming eccentricity,4 out of 5 stars.,2018-08-07T22:05:03+0000
Versailles review – if only they’d spent the budget on script editors,Published: ,2018-08-06T21:00:48+0000
Flying Across Britain with Arthur Williams review – the sky’s the limit for aviation enthusiasts,4 out of 5 stars.,2018-08-05T20:00:18+0000
Cuckoo season four review – the further flights of fancy of Ken and Dale,3 out of 5 stars.,2018-08-04T05:30:31+0000
Succession review – brilliant dissection of a dysfunctional dynasty,5 out of 5 stars.,2018-08-02T21:15:30+0000
"The UN Sex Abuse Scandal review – careful, dignified and gruelling",5 out of 5 stars.,2018-08-01T22:31:02+0000
Age Before Beauty review – a personal pamper party of escapism,3 out of 5 stars.,2018-07-31T21:00:31+0000
Whoever Heard of a Black Artist? Britain’s Hidden Art History review – a powerful picture of whitewashing,4 out of 5 stars.,2018-07-30T21:00:36+0000
Travels in Trumpland with Ed Balls review – a Lycra-clad quest to understand the US,4 out of 5 stars.,2018-07-29T21:00:08+0000
Orange Is the New Black season six review – taking it to the Max for a plot refresh,3 out of 5 stars.,2018-07-28T05:30:21+0000
The Big Life Fix review – can tech hipsters help a disabled man snowboard again?,4 out of 5 stars.,2018-07-26T20:00:46+0000
The Bletchley Circle: San Francisco review – period drama spin-off is admirably awful,1 out of 5 stars.,2018-07-25T21:05:18+0000
Mark Kermode’s Secrets of Cinema review – how Wallace and Gromit inspired Tom Cruise,4 out of 5 stars.,2018-07-24T21:00:53+0000
Storyville: Insha’Allah Democracy review – pulls its punches... but better than Morgan v Trump,3 out of 5 stars.,2018-07-23T22:15:45+0000
"Artist in Residence: Sex Clinic review – very informative, and not just about down there",3 out of 5 stars.,2018-07-22T22:05:16+0000
Suits review – Meghan Markle’s out but Katherine Heigl comes in as the daftly addictive show goes on,3 out of 5 stars.,2018-07-20T07:00:00+0000
Our Shirley Valentine Summer review – Love Island for celebrity fiftysomethings,2 out of 5 stars.,2018-07-19T21:00:48+0000
Killed By My Debt – a sad true story turned into a compelling family tragedy,4 out of 5 stars.,2018-07-18T21:00:26+0000
The Five Billion Pound Super Sewer review – inside London’s battle against the Great Stink,3 out of 5 stars.,2018-07-17T21:00:16+0000
Who Is America? review – too frightening to be truly funny,3 out of 5 stars.,2018-07-16T21:40:47+0000
Unforgotten series three review – TV’s most likable detective duo is back,5 out of 5 stars.,2018-07-15T21:00:18+0000
Keeping Faith review – a brilliant Welsh answer to Broadchurch,3 out of 5 stars.,2018-07-12T21:00:51+0000
"Picnic at Hanging Rock review – as mysterious as the film, but bigger in every way",4 out of 5 stars.,2018-07-11T21:00:22+0000
"The Rise and Fall of Nokia review – fascinating insight into the Finnish, and now finished, tech firm",3 out of 5 stars.,2018-07-10T20:59:53+0000
Sharp Objects review – the new Big Little Lies? It’s much better than that,4 out of 5 stars.,2018-07-09T21:15:24+0000
Strokes of Genius: Federer v Nadal review – revisiting the greatest tennis match ever,4 out of 5 stars.,2018-07-08T19:00:08+0000
"Keith Lemon: Coming in America review – unrelentingly awful but very, very funny",3 out of 5 stars.,2018-07-05T21:50:09+0000
Rich Hall’s Working for the American Dream review – Sigmund Freud in a cowboy hat,4 out of 5 stars.,2018-07-04T21:30:13+0000
Nailed It! review – a comedy baking show that revels in disaster,3 out of 5 stars.,2018-07-04T05:00:21+0000
,,
The NHS: A People’s History review – Britain at its best and its worst,4 out of 5 stars.,2018-07-02T21:00:19+0000
The Misadventures of Romesh Ranganathan review – high alert in Haiti,3 out of 5 stars.,2018-07-01T21:00:50+0000
The Bridge series finale review – goodbye Saga Norén. God we'll miss you,5 out of 5 stars.,2018-06-30T05:30:02+0000
Japan’s Secret Shame review - breaking a nation’s taboo about rape,Published: ,2018-06-28T21:00:18+0000
Stath Lets Flats review – finding the funny in generation rent’s plight,3 out of 5 stars.,2018-06-27T21:30:50+0000
The Affair series 4 review – a return to form for those who are still watching,Published: ,2018-06-26T21:10:20+0000
Britain’s Best Junior Doctors review – celebrating the NHS with a quiz,3 out of 5 stars.,2018-06-25T19:00:08+0000
Reporting Trump’s First Year: The Fourth Estate – heroism in these dark days,5 out of 5 stars.,2018-06-24T21:00:42+0000
Unsung Heroines: Danielle de Niese on Female Composers review – listen up!,3 out of 5 stars.,2018-06-23T05:30:01+0000
The Murder of Rhys Jones: Police Tapes review – a forensic examination of the efforts to catch a boy’s killer,4 out of 5 stars.,2018-06-21T21:00:09+0000
"Mortimer & Whitehouse: Gone Fishing – a comic reflection on life, mortality and tench",3 out of 5 stars.,2018-06-20T21:32:04+0000
Conviction: Murder in Suburbia review – a perplexing new case for true-crime fans,3 out of 5 stars.,2018-06-19T21:00:22+0000
Rebel Women: The Great Art Fightback review – feminist art versus the patriarchy,4 out of 5 stars.,2018-06-18T22:30:07+0000
Managing England: The Impossible Job review – tracing 52 years of hurt,4 out of 5 stars.,2018-06-17T21:00:24+0000
Flowers review – mental-health comedy blossoms into utter brilliance,4 out of 5 stars.,2018-06-16T05:30:36+0000
The Trouble With Women With Anne Robinson review – borderline farcical,2 out of 5 stars.,2018-06-14T21:02:09+0000
Putin’s Russia with David Dimbleby review – things are different there,4 out of 5 stars.,2018-06-13T21:00:28+0000
"The Terror review – ships, souls and spirits are crushed in the Arctic",4 out of 5 stars.,2018-06-12T22:15:01+0000
Grenfell documentary review – a profoundly moving testament to enduring grief,4 out of 5 stars.,2018-06-11T21:00:30+0000
"Poldark review – a tricky love triangle with passion, politics … and bare chests",4 out of 5 stars.,2018-06-10T21:00:01+0000
Sense8: the series finale review – sci-fi love-in is strictly for the fans,2 out of 5 stars.,2018-06-09T05:31:14+0000
"The Good Fight review – bold end to a risk-taking, Trump-baiting season",5 out of 5 stars.,2018-06-07T21:15:52+0000
Dietland review – a ferocious and funny drama for the #MeToo era,4 out of 5 stars.,2018-06-07T05:00:37+0000
,,
Bride and Prejudice review: guaranteed to expose your inner bigot,3 out of 5 stars.,2018-06-05T21:00:55+0000
Suffragettes with Lucy Worsley review – thrilling tale of women’s fight for rights,5 out of 5 stars.,2018-06-04T21:00:25+0000
"A Very English Scandal finale review – leaves you reeling, seething and laughing",5 out of 5 stars.,2018-06-03T21:01:00+0000
Africa: A Journey Into Music review – Nigeria's rich musical history is examined,4 out of 5 stars.,2018-06-01T22:05:00+0000
"Ambulance review – crews rarely have a quiet Saturday night, but this is off the scale",4 out of 5 stars.,2018-05-31T21:00:30+0000
The Big Crash Diet Experiment review – does dramatic calorie reduction work?,3 out of 5 stars.,2018-05-30T20:00:00+0000
Arrested Development: season five review – offscreen drama mars modest recovery,3 out of 5 stars.,2018-05-29T13:12:44+0000
"King Lear review – Anthony Hopkins is shouty, vulnerable and absolutely mesmerising",4 out of 5 stars.,2018-05-28T22:30:05+0000
"Jonathan Meades on Jargon review – blisteringly brutal, clever and hilarious",4 out of 5 stars.,2018-05-27T22:30:36+0000
"How to Get Fit Fast review – hacking your lunchbox, one tomato at a time",2 out of 5 stars.,2018-05-26T05:00:47+0000
Million Pound Menu review – Dragons’ Den meets Masterchef,3 out of 5 stars.,2018-05-24T21:00:28+0000
Carry on Brussels review – a sorry slice of EU parliament life,4 out of 5 stars.,2018-05-23T22:09:35+0000
Manchester: The Night of the Bomb review – I watched with my heart in my throat,Published: ,2018-05-22T21:00:05+0000
Jamie’s Quick & Easy Food review – stress-free family cooking,3 out of 5 stars.,2018-05-21T19:30:34+0000
The Handmaid’s Tale series 2 review – as intense as TV gets,5 out of 5 stars.,2018-05-20T21:15:07+0000
A Very English Scandal review: funny and confident – like Jeremy Thorpe,5 out of 5 stars.,2018-05-20T21:00:07+0000
,,
Kirsty Young lifts a worthy BBC in battle of the wedding broadcasters,Published: ,2018-05-19T21:00:37+0000
"Humans: season three review – injustice, racism and prejudice. Sound familiar?",4 out of 5 stars.,2018-05-17T21:00:40+0000
What Makes a Woman review – a show that asked extraordinarily complex questions,3 out of 5 stars.,2018-05-16T22:05:11+0000
The Windsors Royal Wedding Special review – gloriously brazen satire,4 out of 5 stars.,2018-05-15T21:00:29+0000
Patrick Melrose review – a brilliant portrayal of addiction,5 out of 5 stars.,2018-05-13T21:10:09+0000
"The Bridge: season four review – ultra violent, bracing but still brilliant",4 out of 5 stars.,2018-05-11T21:00:11+0000
"Safe review – Michael C Hall’s odd, synthetic British accent is symptomatic of this Netflix drama",3 out of 5 stars.,2018-05-11T05:00:34+0000
,,
Taskmaster review – panel game that celebrates the bizarre and the mediocre,Published: ,2018-05-09T21:00:54+0000
One Strange Rock review – Will Smith getting jiggy with planet Earth,1 out of 5 stars.,2018-05-08T21:00:28+0000
Car Share Unscripted review: ad-lib show stalls at the lights,Published: ,2018-05-07T23:14:46+0000
"Genderquake review – raw, funny, brittle and combative",4 out of 5 stars.,2018-05-07T21:00:01+0000
Carnage review – a glorious mashup of Top Gear and Robot Wars,3 out of 5 stars.,2018-05-06T20:00:29+0000
The Rain review – Netflix brings post-apocalyptic thrills to Denmark,4 out of 5 stars.,2018-05-04T05:00:16+0000
Syria: The World’s War review: Lyse Doucet dissects a brutal and misunderstood conflict,Published: ,2018-05-03T21:00:05+0000
Love in the Countryside review – Sara Cox gives farmers a hand finding rural romance,3 out of 5 stars.,2018-05-02T21:00:23+0000
My F-ing Tourette’s Family review: a lovely family – but the boys’ tics are quite something,3 out of 5 stars.,2018-05-01T21:00:04+0000
"Art on the BBC: The Genius of Leonardo da Vinci – the man, his art and his TV career",Published: ,2018-04-30T21:00:22+0000
Netflix's Bobby Kennedy for President review – portrait of an American tragedy,3 out of 5 stars.,2018-04-27T08:31:15+0000
Barry review – A perfect storm of horror and hilarity as Bill Hader's hitman turns actor,4 out of 5 stars.,2018-04-26T22:25:28+0000
Britain’s Fat Fight With Hugh Fearnley-Whittingstall review: mischief with a message,4 out of 5 stars.,2018-04-25T21:00:01+0000
The Split review – Abi Morgan’s shiny lawyers show life in all its wondrous mess,5 out of 5 stars.,2018-04-24T21:01:29+0000
Westworld: season two review – the robot rebellion will be televised,4 out of 5 stars.,2018-04-23T21:20:01+0000
The Woman in White review – the Victorian classic updated for the #MeToo era,4 out of 5 stars.,2018-04-22T21:00:32+0000
The Button review – the latest thing in home entertainment,2 out of 5 stars.,2018-04-21T05:30:05+0000
The Secret Life of the Zoo review – basically Big Brother for the animal world,Published: ,2018-04-20T05:20:13+0000
"True Horror review – a few dead goats, a ghostly old woman and a scary electricity bill, but no terror",Published: ,2018-04-19T22:05:04+0000
Stephen: The Murder That Changed a Nation review – grimly relevant after 25 years,Published: ,2018-04-17T21:00:06+0000
The Queen’s Green Planet review – a right royal conservation effort,3 out of 5 stars.,2018-04-16T21:00:18+0000
My Year With the Tribe review – an ethical quagmire in the Indonesian jungle,3 out of 5 stars.,2018-04-15T21:00:01+0000
Lost in Space review – Netflix's sci-fi reboot takes a small step into the future,3 out of 5 stars.,2018-04-12T23:00:20+0000
Deep State review – Fox tries to follow in Homeland’s well-trodden footsteps,2 out of 5 stars.,2018-04-12T21:00:18+0000
Wild Wild Country review – Netflix’s take on the cult that threatened American life,5 out of 5 stars.,2018-04-11T15:00:01+0000
The Class of Mum and Dad review – it’s back to year 6 for these primary school parents,Published: ,2018-04-10T20:00:38+0000
Secret Agent Selection: WW2 review – are you hard enough to kill for your country?,3 out of 5 stars.,2018-04-09T21:59:09+0000
Jesus’ Female Disciples: The New Evidence – a timely new take on the ultimate boys’ club,3 out of 5 stars.,2018-04-08T20:00:38+0000
The City and the City review – sci-fi meets crime fiction in parallel worlds,3 out of 5 stars.,2018-04-07T05:00:52+0000
Silicon Valley review – Mike Judge’s coding comedy still hits the right keys,Published: ,2018-04-05T22:00:14+0000
First Dates review – series 10 serves up a comforting mix of the lovable and the cringe,4 out of 5 stars.,2018-04-04T22:05:31+0000
"Cunk on Britain review – look out, Philomena’s about",Published: ,2018-04-04T07:47:50+0000
,,
Kiss Me First review – in this ambitious teen drama there’s trouble in digital paradise. Sound familiar?,Published: ,2018-04-02T21:59:21+0000
"The Generation Game review – priapic symbolism and a conveyor belt? Yes, it’s the return of a family favourite",3 out of 5 stars.,2018-04-02T08:13:17+0000
