Title,Stars,DateTime
Shirley review – Elisabeth Moss anchors darkly compelling literary psychodrama,4 out of 5 stars.,2020-01-26T16:12:34+0000
Uncle Frank review – top form Paul Bettany lifts phony Alan Ball drama,3 out of 5 stars.,2020-01-26T13:57:20+0000
Worth review – Michael Keaton excels in powerful 9/11 drama,4 out of 5 stars.,2020-01-26T13:31:53+0000
Present. Perfect. review – chilling documentary on Chinese live streaming,4 out of 5 stars.,2020-01-26T12:00:23+0000
Present. Perfect. review – chilling documentary on Chinese live streaming,4 out of 5 stars.,2020-01-26T12:00:23+0000
The Personal History of David Copperfield review – Iannucci makes Dickens his own,5 out of 5 stars.,2020-01-26T08:00:18+0000
No Fathers in Kashmir review – dithering heights,2 out of 5 stars.,2020-01-26T07:00:16+0000
The Grudge review – workmanlike reboot of the horror franchise,3 out of 5 stars.,2020-01-26T05:30:14+0000
The Turning review – stolid take on The Turn of the Screw,2 out of 5 stars.,2020-01-25T15:00:02+0000
Ironbark review – Benedict Cumberbatch heats up solid Cold War drama,3 out of 5 stars.,2020-01-25T10:59:25+0000
Zola review – stylish viral tweet-based sex and crime caper,3 out of 5 stars.,2020-01-24T23:57:59+0000
Miss Americana review – Taylor Swift doc is too stage-managed to truly sing,2 out of 5 stars.,2020-01-24T14:43:00+0000
Aisha and Abhaya review – modern fairytale driven by dark techno,2 out of 5 stars.,2020-01-24T11:23:23+0000
The Grudge review – the deathly curse of a franchise that refuses to die,2 out of 5 stars.,2020-01-24T11:00:23+0000
The Holy Mountain review – inside the mind of a visionary provocateur,4 out of 5 stars.,2020-01-24T09:00:21+0000
The Turning review – ham-fisted trickery saps a classic ghost story,2 out of 5 stars.,2020-01-24T07:00:18+0000
The Goop Lab review – so Gwyneth Paltrow doesn’t know what a vagina is,1 out of 5 stars.,2020-01-24T06:00:17+0000
#AnneFrank. Parallel Stories review – Helen Mirren hosts a heartfelt tribute,4 out of 5 stars.,2020-01-23T15:00:01+0000
"Paw Patrol: Ready, Race, Rescue! review – 48 minutes in the pits",2 out of 5 stars.,2020-01-23T13:00:01+0000
Detective Chinatown 3 review – majestically madcap buddy-cop whodunnit,3 out of 5 stars.,2020-01-23T11:00:53+0000
Detective Chinatown 3 review – majestically madcap buddy-cop whodunnit,3 out of 5 stars.,2020-01-23T11:00:53+0000
Will the success of The Witcher herald a golden age of game-to-TV adaptations?,Published: ,2020-01-23T07:00:48+0000
The Rescue review – turbulent Chinese air-rescue adventure,2 out of 5 stars.,2020-01-23T07:00:48+0000
Everything: The Real Thing Story review – endearingly told Brit-soul music doc,3 out of 5 stars.,2020-01-22T17:00:30+0000
Present.Perfect. review – China's livestreamers looking for love,3 out of 5 stars.,2020-01-22T15:00:28+0000
No Fathers in Kashmir review – flat drama doesn't do its subject justice,2 out of 5 stars.,2020-01-22T13:00:25+0000
"What Did Jack Do? review – David Lynch's surprise Netflix short is pure, surreal style",4 out of 5 stars.,2020-01-20T17:51:25+0000
"Midnight Traveler review – a remarkable, moving portrait of the refugee crisis",4 out of 5 stars.,2020-01-19T10:30:54+0000
Just Mercy review – death row drama with quiet power,4 out of 5 stars.,2020-01-19T08:00:53+0000
Just Mercy review – death row drama with quiet power,4 out of 5 stars.,2020-01-19T08:00:53+0000
A Hidden Life review – Terrence Malick's homage to an Austrian conscientious objector,4 out of 5 stars.,2020-01-19T07:00:51+0000
Waves review – bombastic family drama,2 out of 5 stars.,2020-01-19T05:30:49+0000
,,
Bombshell review – redacted notes on a scandal,2 out of 5 stars.,2020-01-18T15:00:31+0000
The Strange Tale of Charlie Chaplin and Stan Laurel review – a magical fantasia,4 out of 5 stars.,2020-01-16T13:36:53+0000
Weathering With You review – thrillingly beautiful anime romance,4 out of 5 stars.,2020-01-16T11:00:30+0000
Waves review – high-school sports star wrestles with his emotions,4 out of 5 stars.,2020-01-16T07:00:26+0000
Dolittle review – Robert Downey Jr's middling talking-animals pantomime,2 out of 5 stars.,2020-01-15T18:00:10+0000
Midnight Traveler review – refugees' gripping escape from Afghanistan,4 out of 5 stars.,2020-01-15T18:00:10+0000
Midnight Traveler review – refugees' gripping escape from Afghanistan,4 out of 5 stars.,2020-01-15T18:00:10+0000
Be Natural: The Untold Story of Alice Guy-Blaché review – paean to a movie pioneer,4 out of 5 stars.,2020-01-15T16:00:07+0000
Bad Boys for Life review – odd-couple Miami cops back with a blast,3 out of 5 stars.,2020-01-15T14:00:05+0000
,,
Lucian Freud: A Self Portrait review – picturing a titan of British art,3 out of 5 stars.,2020-01-14T13:26:48+0000
Lullaby review – a no-thrills thriller,2 out of 5 stars.,2020-01-12T12:00:34+0000
Seberg review – Kristen Stewart outshines flat script,3 out of 5 stars.,2020-01-12T10:30:32+0000
1917 review – Sam Mendes’s unblinking vision of the hell of war,4 out of 5 stars.,2020-01-12T08:00:31+0000
1917 review – Sam Mendes’s unblinking vision of the hell of war,4 out of 5 stars.,2020-01-12T08:00:31+0000
The Runaways review – confused family tragicomedy,2 out of 5 stars.,2020-01-12T07:00:29+0000
The week in TV: White House Farm; Deadwater Fell and more,Published: ,2020-01-12T05:30:26+0000
"Uncut Gems review – an exhilarating, full-blown assault of a movie",5 out of 5 stars.,2020-01-11T15:00:09+0000
El Topo review – Jodorowsky's weird world of occult psychedelia,4 out of 5 stars.,2020-01-09T13:00:08+0000
Seberg review – flawed study of a star hounded by Hollywood,2 out of 5 stars.,2020-01-09T11:00:06+0000
Uncut Gems review – this sparkler will be the most exciting film of the year,5 out of 5 stars.,2020-01-09T07:00:03+0000
Like a Boss review – female friendship comedy mistakes raunch for humor,2 out of 5 stars.,2020-01-09T00:00:52+0000
Lullaby review – bad-nanny thriller up past its bedtime,2 out of 5 stars.,2020-01-08T16:00:43+0000
The Runaways review – a bumpy escape … by donkey,2 out of 5 stars.,2020-01-08T14:00:40+0000
"Underwater review – Kristen Stewart's soggy, silly monster movie",2 out of 5 stars.,2020-01-08T06:00:20+0000
In the Line of Duty review – haphazard action thriller,2 out of 5 stars.,2020-01-05T10:30:00+0000
Jojo Rabbit review – down the rabbit hole with Hitler,3 out of 5 stars.,2020-01-05T08:00:55+0000
Amanda review – muted Paris terror attack drama,3 out of 5 stars.,2020-01-05T07:00:54+0000
Amanda review – muted Paris terror attack drama,3 out of 5 stars.,2020-01-05T07:00:54+0000
The Gentlemen review – Guy Ritchie’s dated gangster romp,2 out of 5 stars.,2020-01-04T15:00:34+0000
"La Dolce Vita review – a sexy, surreal masterpiece of modernity",5 out of 5 stars.,2020-01-03T10:00:00+0000
Cleanin’ Up the Town: Remembering Ghostbusters review – slime time,3 out of 5 stars.,2020-01-03T08:00:57+0000
We Are from Jazz review – zany Russian musical comedy,4 out of 5 stars.,2020-01-02T10:00:30+0000
In the Line of Duty review – race-against-time cop thriller,2 out of 5 stars.,2020-01-02T08:00:28+0000
,,
Fingers on buzzers: the 2019 quiz of the year,Published: ,2019-12-30T14:00:08+0000
Little Women review – the freshest literary adaptation of the year,4 out of 5 stars.,2019-12-29T08:00:32+0000
"Spies in Disguise review – dizzying action, so-so jokes",3 out of 5 stars.,2019-12-29T07:00:31+0000
Mark Kermode’s best films of 2019,Published: ,2019-12-29T06:00:29+0000
Playing With Fire review – so unfunny it will extinguish your will to live,1 out of 5 stars.,2019-12-29T05:30:29+0000
Long Day’s Journey Into Night review – some kind of sorcery at work,4 out of 5 stars.,2019-12-28T15:00:11+0000
Star Wars: The Rise of Skywalker review – may the ninth be with you…,3 out of 5 stars.,2019-12-22T08:00:09+0000
Cats review – will haunt viewers for generations,1 out of 5 stars.,2019-12-21T15:00:49+0000
From Cats to Jojo Rabbit: a guide to Australia's Boxing Day releases,Published: ,2019-12-20T19:00:26+0000
Merry Men 2 review – low-budget Fast & Furious-style shenanigans,2 out of 5 stars.,2019-12-20T18:00:24+0000
Jojo Rabbit review – Taika Waititi's Hitler comedy is intensely unfunny,1 out of 5 stars.,2019-12-20T10:00:14+0000
Long Day's Journey Into Night review – an exhilarating slo-mo hallucination,5 out of 5 stars.,2019-12-20T08:00:12+0000
"Star Wars: The Rise of Skywalker review – a thrilling, fun-filled, light-speed finale",4 out of 5 stars.,2019-12-19T14:00:50+0000
The Gentlemen review – Guy Ritchie returns to his signature style,3 out of 5 stars.,2019-12-19T09:00:44+0000
Playing With Fire review – firefighters v kids comedy fails to ignite,2 out of 5 stars.,2019-12-19T08:00:43+0000
"Film review of Don Quixote - archive, 1933",Published: ,2019-12-19T05:30:39+0000
Cats review – a purr-fectly dreadful hairball of woe,1 out of 5 stars.,2019-12-19T00:00:33+0000
The Courier review – dreary action-thriller fails to deliver,1 out of 5 stars.,2019-12-18T16:00:23+0000
Ip Man 4 review – kung fu master gives America a kicking,2 out of 5 stars.,2019-12-18T14:00:20+0000
Star Wars: The Rise of Skywalker review – death is not the end in new trilogy's laborious exit,3 out of 5 stars.,2019-12-18T08:01:13+0000
Spies in Disguise review – Will Smith brings pecks appeal to animated caper,3 out of 5 stars.,2019-12-16T14:00:22+0000
Pink Wall review – an American love story in Wales,2 out of 5 stars.,2019-12-15T10:30:49+0000
"Jumanji: The Next Level review – an upbeat, frenetic adventure",3 out of 5 stars.,2019-12-15T08:00:47+0000
"Jumanji: The Next Level review – an upbeat, frenetic adventure",3 out of 5 stars.,2019-12-15T08:00:47+0000
Citizen K review – from filthy rich to Kremlin foe,3 out of 5 stars.,2019-12-15T07:00:46+0000
The Kingmaker review – a damning portrait of Imelda Marcos,3 out of 5 stars.,2019-12-15T05:30:43+0000
,,
Sons of Denmark review – provocative and chilling,3 out of 5 stars.,2019-12-14T15:00:26+0000
6 Underground review – Michael Bay's high-octane caper is a blast,3 out of 5 stars.,2019-12-13T13:41:14+0000
"Daniel Lopatin: Uncut Gems Original Soundtrack review – vital, nerve-jangling score is a jewel",4 out of 5 stars.,2019-12-13T09:30:40+0000
"97,196 Words by Emmanuel Carrère review – essays from a French superstar writer",Published: ,2019-12-13T08:58:39+0000
"Black Christmas review – woke slasher remake is an unholy, unscary mess",1 out of 5 stars.,2019-12-13T00:00:28+0000
Gorillaz: Reject False Icons review – a swing through Damon Albarn's circus,3 out of 5 stars.,2019-12-12T15:00:18+0000
Fiddler: A Miracle of Miracles review – story that raised the roof everywhere,3 out of 5 stars.,2019-12-12T13:00:16+0000
The Bikes of Wrath review – cyclists take the dustbowl migrants' road,3 out of 5 stars.,2019-12-12T11:00:05+0000
The Kingmaker review – exquisitely horrible portrait of Imelda Marcos,5 out of 5 stars.,2019-12-12T08:00:02+0000
Aquarela review – cracking climate crisis documentary,4 out of 5 stars.,2019-12-11T17:00:43+0000
Sons of Denmark review – conspiracy thriller takes a shocking turn,2 out of 5 stars.,2019-12-11T15:00:40+0000
Pink Wall review – time travellers on romance's rocky road,3 out of 5 stars.,2019-12-11T13:00:38+0000
Jumanji: The Next Level review – Dwayne Johnson ups his comedy game,3 out of 5 stars.,2019-12-10T05:00:00+0000
Bombshell review – Fox News abuse drama pulls its hardest punches,3 out of 5 stars.,2019-12-09T14:30:42+0000
Lucy in the Sky review – earthbound tale of an obsessed astronaut,2 out of 5 stars.,2019-12-08T10:30:36+0000
Ordinary Love review – Manville and Neeson excel in joyous heartbreaker,5 out of 5 stars.,2019-12-08T08:00:34+0000
Ordinary Love review – Manville and Neeson excel in joyous heartbreaker,5 out of 5 stars.,2019-12-08T08:00:34+0000
"So Long, My Son review – a gorgeous, melancholy masterpiece",5 out of 5 stars.,2019-12-08T07:00:34+0000
Motherless Brooklyn review – over-egged hardboiled noir,3 out of 5 stars.,2019-12-08T05:30:30+0000
,,
Honey Boy review – painful honesty from Shia LaBeouf,4 out of 5 stars.,2019-12-07T15:00:13+0000
Streaming: the BFI’s blockbuster musicals season,Published: ,2019-12-07T08:00:06+0000
The Umbrellas of Cherbourg review – delightful Deneuve reigns supreme,4 out of 5 stars.,2019-12-06T16:00:46+0000
Gremlins review – Spielbergian satire still has bite,4 out of 5 stars.,2019-12-06T14:00:43+0000
The Cave review – horror and hope in a Syrian hospital battered by war,4 out of 5 stars.,2019-12-06T12:00:41+0000
The Cave review – horror and hope in a Syrian hospital battered by war,4 out of 5 stars.,2019-12-06T12:00:41+0000
The Wolf's Call review – lots of sweaty sub-on-sub action,3 out of 5 stars.,2019-12-06T10:00:38+0000
Honey Boy review – the Shia LaBeouf renaissance begins here,4 out of 5 stars.,2019-12-06T08:00:35+0000
Buddies review – poignant return to the dawn of HIV,4 out of 5 stars.,2019-12-05T17:00:17+0000
StarDog and TurboCat review – laboured time-travel animation,2 out of 5 stars.,2019-12-05T15:00:15+0000
Solid Gold review – sluggish Polish crime thriller,3 out of 5 stars.,2019-12-05T13:00:12+0000
The Last Right review – comfortably contrived Irish Rain Man,3 out of 5 stars.,2019-12-05T11:00:11+0000
The Whistleblower review – mining industry thriller stuck in a hole,2 out of 5 stars.,2019-12-05T08:00:07+0000
Undocument review – dogged journey along the migration trail,3 out of 5 stars.,2019-12-04T18:00:07+0000
Invasion Planet Earth review – ludicrously ambitious low-cost sci-fi,2 out of 5 stars.,2019-12-04T17:00:06+0000
"So Long, My Son review – exquisite, agonising Chinese family saga",5 out of 5 stars.,2019-12-04T15:00:08+0000
"So Long, My Son review – exquisite, agonising Chinese family saga",5 out of 5 stars.,2019-12-04T15:00:08+0000
Human Nature review – quiet revolution that began in a yoghurt pot,4 out of 5 stars.,2019-12-04T13:00:06+0000
"Koko: A Red Dog Story review – meta-mockumentary is maddening, but hard to resist",3 out of 5 stars.,2019-12-04T02:22:27+0000
The Street review – poignant stroll through a disappearing world,4 out of 5 stars.,2019-12-01T12:00:03+0000
Atlantics review – poetic Dakar love story,3 out of 5 stars.,2019-12-01T10:30:01+0000
Knives Out review – a deliciously entertaining whodunnit,4 out of 5 stars.,2019-12-01T08:00:03+0000
Knives Out review – a deliciously entertaining whodunnit,4 out of 5 stars.,2019-12-01T08:00:03+0000
Charlie’s Angels – a weaponised feminist frenzy,3 out of 5 stars.,2019-12-01T07:00:03+0000
The Two Popes review – Hopkins and Pryce make one holy alliance,3 out of 5 stars.,2019-12-01T05:30:01+0000
The Nightingale review – a whole new level of horror from Babadook director,4 out of 5 stars.,2019-11-30T15:00:38+0000
"Eyes Wide Shut review – chilling secrecy, quaintly soft-porn sex",4 out of 5 stars.,2019-11-29T12:00:06+0000
This week’s best home entertainment: from The Marvelous Mrs Maisel to Marriage Story,Published: ,2019-11-29T12:00:06+0000
The Nightingale review – gut-churning colonial rape-revenge drama,4 out of 5 stars.,2019-11-29T11:00:05+0000
The Nightingale review – gut-churning colonial rape-revenge drama,4 out of 5 stars.,2019-11-29T11:00:05+0000
The Wolf of Wall Street review – how can criminal decadence be this bland?,2 out of 5 stars.,2019-11-29T10:11:13+0000
Knives Out review – Daniel Craig goes Columbo in Cluedo whodunnit,3 out of 5 stars.,2019-11-29T08:00:01+0000
The Dirty War on the National Health Service review – fierce and necessary diatribe,4 out of 5 stars.,2019-11-28T15:00:40+0000
Shooting the Mafia review – heroic photographer who exposed Italy's nightmare,4 out of 5 stars.,2019-11-28T13:00:38+0000
"Charlie's Angels review – a pointless, unfunny, brain-deadening dud",1 out of 5 stars.,2019-11-28T11:00:36+0000
The Party’s Just Beginning review – Karen Gillan's dark days in the depths of grief,3 out of 5 stars.,2019-11-28T08:00:32+0000
The Street review – quietly enraging portrait of Hoxton lives on the brink,4 out of 5 stars.,2019-11-27T17:00:14+0000
Proceder review – the life and crimes of a Polish rap star,2 out of 5 stars.,2019-11-27T15:00:12+0000
"The Biggest Little Farm review – The Good Life, California style",3 out of 5 stars.,2019-11-27T13:00:09+0000
1917 review – Sam Mendes turns western front horror into a single-shot masterpiece,5 out of 5 stars.,2019-11-25T23:00:05+0000
Little Women review – sisters are writin' it for themselves in Greta Gerwig's festive treat,5 out of 5 stars.,2019-11-25T17:00:00+0000
,,
21 Bridges review – a pulpy crowd-pleaser,4 out of 5 stars.,2019-11-24T12:00:22+0000
Blue Story review – south London boys in the hood,4 out of 5 stars.,2019-11-24T10:30:20+0000
"I Lost My Body review – hand on heart, you’ll love this…",4 out of 5 stars.,2019-11-24T08:00:18+0000
Harriet review – thrilling drama about the abolitionist Harriet Tubman,4 out of 5 stars.,2019-11-24T07:00:16+0000
Frozen II review – magical journey into the unknown with Elsa and Anna,4 out of 5 stars.,2019-11-23T15:00:03+0000
Tommy review – Ken Russell's mad rock opera pinballs back into cinemas,4 out of 5 stars.,2019-11-22T14:00:27+0000
21 Bridges review – Chadwick Boseman takes Manhattan,3 out of 5 stars.,2019-11-22T12:00:24+0000
The Amber Light review – warming treatise on whisky's liquid gold,4 out of 5 stars.,2019-11-22T10:00:22+0000
"Blue Story review – inner-city drama told with rap, rhythm and confidence",3 out of 5 stars.,2019-11-22T08:00:19+0000
Into the Mirror review – conflicted coming-out story reflects badly,2 out of 5 stars.,2019-11-21T17:00:02+0000
I Lost My Body review – severed-hand animation is tenderly brilliant,4 out of 5 stars.,2019-11-21T15:00:01+0000
Judy & Punch review – brutal and brilliantly bizarre #MeToo fairytale,4 out of 5 stars.,2019-11-21T13:00:03+0000
Judy & Punch review – brutal and brilliantly bizarre #MeToo fairytale,4 out of 5 stars.,2019-11-21T13:00:03+0000
La Belle Époque review – overegged French time-travel comedy,2 out of 5 stars.,2019-11-21T11:00:01+0000
Heimat Is a Space in Time review – epic journey into Germany's dark past,3 out of 5 stars.,2019-11-21T08:00:52+0000
Queen & Slim review – stylish lovers on the run drama is hit and miss,3 out of 5 stars.,2019-11-21T07:15:49+0000
Permission review – female footballer pays penalty in Iran,3 out of 5 stars.,2019-11-20T18:00:33+0000
Cattle Hill review – udderly bewildering rock'n'roll cows,2 out of 5 stars.,2019-11-20T16:00:31+0000
"Greener Grass review – weird, deadpan satire of sunny suburbia",3 out of 5 stars.,2019-11-20T16:00:31+0000
"Greener Grass review – weird, deadpan satire of sunny suburbia",3 out of 5 stars.,2019-11-20T16:00:31+0000
Here for Life review – Artangel's odd odyssey through the city streets,2 out of 5 stars.,2019-11-20T12:30:26+0000
Dark Waters review – Mark Ruffalo v big business in enraging drama,3 out of 5 stars.,2019-11-20T06:20:19+0000
Bilched review – coming-of-age teen dramedy with authentic attitude,3 out of 5 stars.,2019-11-19T03:07:37+0000
The Amazing Johnathan Documentary review – an enjoyably shambolic doc,3 out of 5 stars.,2019-11-17T12:00:05+0000
The Report review – claustrophobic tale of CIA interrogation failures,3 out of 5 stars.,2019-11-17T10:29:03+0000
The Report review – claustrophobic tale of CIA interrogation failures,3 out of 5 stars.,2019-11-17T10:29:03+0000
Marriage Story review – Noah Baumbach’s best film yet,5 out of 5 stars.,2019-11-17T08:00:01+0000
Last Christmas review – cliched festive failure,1 out of 5 stars.,2019-11-17T07:00:11+0000
,,
Le Mans ‘66 review – road race biopic fires on all cylinders,4 out of 5 stars.,2019-11-16T14:59:39+0000
"Last Christmas review – a grisly, sub-Richard Curtis festive pudding",1 out of 5 stars.,2019-11-15T09:00:04+0000
Marriage Story review – everything you always wanted to know about divorce,5 out of 5 stars.,2019-11-15T07:00:02+0000
Star Wars Jedi: Fallen Order review – the force is strong in this one,4 out of 5 stars.,2019-11-15T05:00:10+0000
Frozen II review – a charming return but the thaw's setting in,3 out of 5 stars.,2019-11-14T17:03:41+0000
The Amazing Johnathan Documentary review – less than amazing,2 out of 5 stars.,2019-11-14T15:00:41+0000
The Report review – Adam Driver's battle to expose CIA torture,3 out of 5 stars.,2019-11-14T13:00:39+0000
The Report review – Adam Driver's battle to expose CIA torture,3 out of 5 stars.,2019-11-14T13:00:39+0000
Little Monsters review – school-trip kids teach zombies a lesson,3 out of 5 stars.,2019-11-14T11:00:37+0000
"The Gangster, the Cop, the Devil review – pulpy thriller packs a punch",3 out of 5 stars.,2019-11-14T08:00:34+0000
"Someone, Somewhere review – slow-burn Parisian therapy romance",3 out of 5 stars.,2019-11-13T17:00:15+0000
Gabriel review – plucky boxing story pulls its punches,3 out of 5 stars.,2019-11-13T15:00:13+0000
"Red Devil review – sex, drugs and far from droll",1 out of 5 stars.,2019-11-13T13:00:10+0000
The Mandalorian review – splashy Star Wars show is a dusty disappointment,2 out of 5 stars.,2019-11-12T20:35:13+0000
Charlie's Angels review – ramshackle action reboot goes at half throttle,3 out of 5 stars.,2019-11-12T20:00:01+0000
Lady and the Tramp review – Disney's lovestruck dogs come to half-life,3 out of 5 stars.,2019-11-12T05:30:30+0000
He Dreams of Giants review – Terry Gilliam's inspiring La Mancha sequel,4 out of 5 stars.,2019-11-11T06:01:08+0000
A Dog Called Money review – PJ Harvey suffers for her art...,2 out of 5 stars.,2019-11-10T12:00:36+0000
Midway review – sinks like a depth charge,2 out of 5 stars.,2019-11-10T10:30:34+0000
Midway review – sinks like a depth charge,2 out of 5 stars.,2019-11-10T10:30:34+0000
The Irishman review – Scorsese’s sweeping tale of crime and politics,4 out of 5 stars.,2019-11-10T07:57:05+0000
The Good Liar review – the unlikely couple,3 out of 5 stars.,2019-11-10T07:00:45+0000
,,
Luce review - provocative examination of race in America,4 out of 5 stars.,2019-11-09T15:00:08+0000
Meeting Gorbachev review – Werner Herzog pulls his punches,3 out of 5 stars.,2019-11-08T13:00:30+0000
Busby review – Manchester United's great manager remains an enigma,3 out of 5 stars.,2019-11-08T11:00:39+0000
Let It Snow review – festive Netflix teen comedy is a charming surprise,3 out of 5 stars.,2019-11-08T08:01:21+0000
Driven review – stranger-than-fiction tale of drugs and DeLoreans,3 out of 5 stars.,2019-11-08T07:00:29+0000
2040 review – an optimist's guide to saving the world,3 out of 5 stars.,2019-11-07T16:00:09+0000
Polar Squad review – John Cleese dials it up for lukewarm anti-fracking fable,3 out of 5 stars.,2019-11-07T14:00:05+0000
The Good Liar review – Helen Mirren and Ian McKellen are irresistible,4 out of 5 stars.,2019-11-07T12:00:54+0000
Rise of the Footsoldier 4: Marbella review – another round of cheery nastiness,2 out of 5 stars.,2019-11-07T11:01:19+0000
A Dog Called Money review – globetrotting PJ Harvey keeps her distance,2 out of 5 stars.,2019-11-07T07:01:00+0000
Klaus review – animated arctic adventure with a warm heart,3 out of 5 stars.,2019-11-06T18:00:29+0000
Extra Ordinary review – devilishly funny exorcism horror,4 out of 5 stars.,2019-11-06T16:00:24+0000
"Midway review – a long, loud and tedious history lesson",2 out of 5 stars.,2019-11-06T14:00:25+0000
"Midway review – a long, loud and tedious history lesson",2 out of 5 stars.,2019-11-06T14:00:25+0000
Luce review – hard lessons for a high-school star,2 out of 5 stars.,2019-11-06T13:00:21+0000
Last Christmas review – Emma Thompson's romcom is an overstuffed turkey,2 out of 5 stars.,2019-11-06T08:00:16+0000
After the Wedding review – soapy saga of privilege and philanthropy,3 out of 5 stars.,2019-11-03T12:00:14+0000
"Brittany Runs a Marathon – fluffy, fudged feelgood flick",3 out of 5 stars.,2019-11-03T10:30:12+0000
"Brittany Runs a Marathon – fluffy, fudged feelgood flick",3 out of 5 stars.,2019-11-03T10:30:12+0000
Sorry We Missed You review – a gruelling stint in the gig economy,3 out of 5 stars.,2019-11-03T08:00:18+0000
Doctor Sleep review – The Shining sequel has its own spooky sparkle,4 out of 5 stars.,2019-11-03T07:00:15+0000
,,
The Aeronauts review – airborne adventure weathers the storm,4 out of 5 stars.,2019-11-02T15:00:04+0000
My Mother Laughs by Chantal Akerman review – the film-maker’s family struggle,Published: ,2019-11-02T09:00:25+0000
Brittany Runs a Marathon review – on the funny road to fitness,3 out of 5 stars.,2019-11-01T09:00:16+0000
Holiday in the Wild – festive Netflix rom-com is stupid but charming,3 out of 5 stars.,2019-11-01T07:01:10+0000
Earthquake Bird review – psych-noir with aftershocks,3 out of 5 stars.,2019-11-01T06:00:26+0000
Yves Saint Laurent: The Last Collections review – shocking portrait of a fashion legend,4 out of 5 stars.,2019-10-31T13:00:22+0000
"After the Wedding review – basically, it's Eat Pray Love 2",1 out of 5 stars.,2019-10-31T11:00:16+0000
Tales from the Lodge review – schlocky country cabin scares,3 out of 5 stars.,2019-10-31T07:00:20+0000
Doctor Sleep review – sedate Shining sequel battles a new evil … boredom,2 out of 5 stars.,2019-10-30T16:00:21+0000
Making Waves: The Art of Cinematic Sound review – why Top Gun roared,4 out of 5 stars.,2019-10-30T15:00:21+0000
Campo review – salute to a beekeeping band of brothers,3 out of 5 stars.,2019-10-30T13:00:18+0000
Leonardo: The Works review – magnificent tour of the masterpieces,4 out of 5 stars.,2019-10-29T09:44:52+0000
Monos review – hypnotic thriller about teenage guerrillas,5 out of 5 stars.,2019-10-27T07:00:13+0000
The Beach Bum – Harmony Korine stoner comedy,3 out of 5 stars.,2019-10-27T04:30:10+0000
Chained for Life review – astute satire on actors and beauty,4 out of 5 stars.,2019-10-27T04:30:09+0000
Chained for Life review – astute satire on actors and beauty,4 out of 5 stars.,2019-10-27T04:30:09+0000
"Terminator: Dark Fate review – Arnie’s back, as backup",2 out of 5 stars.,2019-10-27T04:30:09+0000
By the Grace of God review – thoughtful abuse drama,3 out of 5 stars.,2019-10-27T04:30:09+0000
Emma Forrest: ‘I have a shelf just of the books my exes gave me’,Published: ,2019-10-26T17:00:09+0000
The Last Black Man in San Francisco review – moving tale of racial gentrification,4 out of 5 stars.,2019-10-26T14:00:06+0000
,,
The Addams Family review – ooky animation can't find a heartbeat,2 out of 5 stars.,2019-10-25T12:00:21+0000
The Beach Bum review – Harmony Korine reaches a Zen state of unfunny,1 out of 5 stars.,2019-10-25T10:00:19+0000
Hoop Dreams review – basketball doc slam-dunks the power of hope,5 out of 5 stars.,2019-10-25T08:00:16+0000
Hoop Dreams review – basketball doc slam-dunks the power of hope,5 out of 5 stars.,2019-10-25T08:00:16+0000
Rattlesnake review – disposable supernatural Netflix thriller lacks bite,1 out of 5 stars.,2019-10-25T07:01:13+0000
Black and Blue review – cop thriller mixes cliches with righteous anger,3 out of 5 stars.,2019-10-25T06:00:21+0000
Countdown review – hapless haunted app horror should be uninstalled,1 out of 5 stars.,2019-10-24T16:00:05+0000
Saand Ki Aankh review – women take aim at Indian convention,2 out of 5 stars.,2019-10-24T14:00:10+0000
Western Stars review – Springsteen's nuggets of cowboy wisdom,3 out of 5 stars.,2019-10-24T12:00:46+0000
Western Stars review – Springsteen's nuggets of cowboy wisdom,3 out of 5 stars.,2019-10-24T12:00:46+0000
By the Grace of God review – Ozon's incendiary Catholic Church child-abuse drama,3 out of 5 stars.,2019-10-24T10:00:14+0000
Chained for Life review – clever comedy-horror toys with reality,4 out of 5 stars.,2019-10-24T05:30:59+0000
The Pilgrim’s Progress review – tiring trudge to the Celestial City,2 out of 5 stars.,2019-10-23T15:00:37+0000
Connect review – a GP waiting-room pamphlet brought to life,2 out of 5 stars.,2019-10-23T14:00:37+0000
A Good Woman Is Hard to Find review – gritty Northern Ireland crime thriller,3 out of 5 stars.,2019-10-23T13:00:36+0000
"Terminator: Dark Fate review – Arnie's back, and it's never going to stop",2 out of 5 stars.,2019-10-22T23:00:16+0000
A Shaun the Sheep Movie: Farmageddon review – an out-of-this-world delight,4 out of 5 stars.,2019-10-20T10:55:53+0000
A Shaun the Sheep Movie: Farmageddon review – an out-of-this-world delight,4 out of 5 stars.,2019-10-20T10:55:53+0000
Official Secrets review – Keira Knightley excels in Iraq war whistleblower drama,3 out of 5 stars.,2019-10-20T07:00:50+0000
The week in TV: Dublin Murders; Living With Yourself; Giri/Haji and more – reviews,Published: ,2019-10-20T06:00:52+0000
What You Gonna Do When the World’s on Fire? review – powerful social documentary,4 out of 5 stars.,2019-10-20T04:30:49+0000
Non-Fiction review – intriguing publishing drama,3 out of 5 stars.,2019-10-20T04:30:48+0000
Mystify: Michael Hutchence review – enlightening and affecting,4 out of 5 stars.,2019-10-20T04:30:48+0000
,,
The Peanut Butter Falcon review – an emotional ride,4 out of 5 stars.,2019-10-19T14:00:26+0000
